ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
460,295,2,2026-03-15,29,14,1027,293,11,754,1,0
461,296,2,2025-09-12,29,4,1230,790,22,757,1,0
462,296,1,2025-09-12,29,4,1230,591,46,758,1,0
463,296,1,2025-09-12,29,21,1230,332,13,759,1,0
464,297,1,2025-03-05,29,16,1014,169,17,760,1,0
465,298,1,2026-06-12,29,5,1207,413,28,761,1,0
466,298,1,2026-06-12,29,24,1207,378,37,763,1,0
467,299,1,2025-08-17,29,12,1002,183,28,764,1,0
468,300,1,2025-06-15,29,22,1011,773,19,766,1,0
469,300,1,2025-06-15,29,5,1011,663,41,767,1,0
470,300,1,2025-06-15,29,29,1011,625,46,768,1,0
471,301,2,2024-11-17,29,29,1005,645,14,769,1,0
472,302,1,2026-02-03,29,15,1006,702,23,771,1,0
473,303,2,2024-02-20,29,11,1032,501,5,772,1,0
474,303,2,2024-02-20,29,19,1032,297,40,773,1,0
475,303,1,2024-02-20,29,11,1032,618,31,774,1,0
476,303,1,2024-02-20,29,7,1032,203,37,775,1,0
477,304,1,2024-06-05,29,20,1010,154,45,779,1,0
478,305,1,2025-07-21,29,10,1021,670,18,780,1,0
479,305,1,2025-07-21,29,27,1021,969,38,781,1,0
480,306,1,2024-08-14,29,30,1154,958,47,782,1,0
481,306,1,2024-08-14,29,22,1154,429,39,783,1,0
482,307,1,2026-06-01,29,26,1014,684,38,785,1,0
483,308,1,2025-06-18,29,14,1191,689,48,787,1,0
484,308,1,2025-06-18,29,29,1191,511,14,788,1,0
485,309,1,2024-05-01,29,21,1031,983,32,790,1,0
486,311,1,2024-02-05,29,4,1014,461,15,792,1,0
487,312,1,2026-03-24,29,1,1007,169,2,793,1,0
488,313,1,2024-09-22,29,23,1009,542,50,794,1,0
489,313,1,2024-09-22,29,15,1009,954,6,796,1,0
490,314,1,2025-11-06,29,4,1033,246,33,797,1,0
491,314,1,2025-11-06,29,22,1033,581,14,798,1,0
492,316,1,2026-05-01,29,8,1001,555,32,801,1,0
493,316,1,2026-05-01,29,1,1001,299,39,802,1,0
494,317,1,2025-02-26,29,15,1013,321,32,804,1,0
495,318,1,2024-10-18,29,30,1077,986,15,805,1,0
496,318,1,2024-10-18,29,22,1077,481,12,807,1,0
497,319,1,2025-06-15,29,5,1004,368,21,809,1,0
498,320,1,2025-01-23,29,2,1027,535,35,811,1,0
499,321,1,2026-03-20,29,29,1092,482,45,812,1,0
500,321,1,2026-03-20,29,14,1092,228,48,813,1,0
501,323,1,2026-06-21,29,22,1001,302,21,818,1,0
502,323,2,2026-06-21,29,1,1001,137,37,819,1,0
503,324,2,2024-08-27,29,31,1006,399,15,820,1,0
504,324,1,2024-08-27,29,15,1006,565,13,822,1,0
505,324,1,2024-08-27,29,31,1006,992,15,823,1,0
506,325,1,2024-07-28,29,26,1012,359,50,825,1,0
507,325,1,2024-07-28,29,30,1012,996,31,827,1,0
508,326,1,2026-05-11,29,17,1014,558,25,829,1,0
509,326,2,2026-05-11,29,2,1014,585,3,830,1,0
510,327,1,2025-05-13,29,27,1115,776,29,831,1,0
511,327,1,2025-05-13,29,31,1115,262,30,832,1,0
512,327,1,2025-05-13,29,31,1115,763,42,833,1,0
513,328,1,2024-05-29,29,5,1053,333,24,834,1,0
514,328,1,2024-05-29,29,15,1053,453,14,836,1,0
515,329,1,2026-03-27,29,19,1152,397,44,837,1,0
516,329,1,2026-03-27,29,13,1152,545,50,838,1,0
517,331,1,2025-08-21,29,5,1089,507,1,841,1,0
518,331,1,2025-08-21,29,25,1089,339,20,842,1,0
519,332,1,2024-09-16,29,9,1025,922,29,847,1,0
520,333,1,2025-05-17,29,26,1110,165,26,848,1,0
521,335,1,2025-12-16,29,4,1001,527,2,850,1,0
522,335,1,2025-12-16,29,5,1001,223,9,852,1,0
523,338,1,2025-05-22,29,5,1036,220,30,858,1,0
524,339,1,2024-08-17,29,2,1007,477,1,861,1,0
525,339,1,2024-08-17,29,15,1007,605,17,862,1,0
526,339,2,2024-08-17,29,13,1007,188,21,863,1,0
527,340,1,2024-10-31,29,6,1010,656,38,867,1,0
528,341,1,2025-06-19,29,23,1006,853,34,870,1,0
529,341,2,2025-06-19,29,25,1006,921,10,871,1,0
530,342,2,2024-08-30,29,6,1006,194,13,873,1,0
531,344,1,2024-03-08,29,24,1181,325,2,876,1,0
532,344,2,2024-03-08,29,11,1181,701,12,877,1,0
533,345,1,2024-01-30,29,5,1002,530,31,879,1,0
534,345,2,2024-01-30,29,31,1002,290,6,882,1,0
535,346,1,2025-12-12,29,7,1009,674,15,885,1,0
536,347,1,2025-03-04,29,14,1009,360,45,886,1,0
537,347,1,2025-03-04,29,13,1009,831,29,888,1,0
538,348,1,2025-08-16,29,7,1053,422,17,889,1,0
539,348,1,2025-08-16,29,24,1053,423,9,891,1,0
540,351,1,2025-03-01,29,15,1194,711,36,897,1,0
541,352,1,2026-01-10,29,22,1002,979,26,898,1,0
542,352,1,2026-01-10,29,8,1002,175,5,899,1,0
543,354,1,2025-08-13,29,6,1012,546,24,903,1,0
544,355,1,2026-03-16,29,29,1166,679,43,905,1,0
545,355,1,2026-03-16,29,15,1166,572,13,906,1,0
546,355,2,2026-03-16,29,28,1166,678,34,907,1,0
547,356,1,2024-09-15,29,11,1141,799,23,908,1,0
548,356,1,2024-09-15,29,13,1141,108,4,909,1,0
549,356,1,2024-09-15,29,11,1141,496,20,911,1,0
550,357,1,2025-09-02,29,3,1046,175,29,912,1,0
551,359,1,2024-08-21,29,20,1187,709,6,914,1,0
552,360,1,2025-01-28,29,23,1013,536,26,915,1,0
553,362,1,2025-05-29,29,6,1149,435,1,919,1,0
554,363,1,2024-02-25,29,28,1104,918,24,923,1,0
555,363,2,2024-02-25,29,17,1104,289,32,925,1,0
556,365,1,2025-07-03,29,8,1010,693,1,928,1,0
557,366,1,2024-07-02,29,5,1008,659,27,930,1,0
558,367,1,2025-04-23,29,2,1002,244,49,931,1,0
559,367,1,2025-04-23,29,4,1002,843,22,933,1,0
560,368,1,2026-01-07,29,27,1152,158,31,934,1,0
561,368,1,2026-01-07,29,13,1152,516,24,935,1,0
562,368,1,2026-01-07,29,4,1152,734,14,936,1,0
563,369,1,2026-05-27,29,9,1149,797,2,937,1,0
564,369,2,2026-05-27,29,1,1149,371,6,939,1,0
565,370,1,2026-06-05,29,15,1218,536,47,940,1,0
566,370,1,2026-06-05,29,24,1218,978,19,941,1,0
567,371,1,2025-04-15,29,4,1014,385,20,944,1,0
568,372,1,2025-04-27,29,8,1096,753,37,946,1,0
569,372,1,2025-04-27,29,29,1096,466,14,947,1,0
570,373,1,2024-06-28,29,7,1082,429,33,950,1,0
571,373,1,2024-06-28,29,25,1082,109,48,951,1,0
572,374,2,2025-03-21,29,17,1004,800,15,954,1,0
573,374,1,2025-03-21,29,15,1004,964,22,955,1,0
574,374,1,2025-03-21,29,8,1004,935,17,957,1,0
575,375,1,2025-02-25,29,15,1006,993,36,958,1,0
576,375,1,2025-02-25,29,11,1006,465,2,960,1,0
577,375,1,2025-02-25,29,23,1006,208,11,961,1,0
578,376,1,2025-08-31,29,23,1007,190,37,963,1,0
579,376,1,2025-08-31,29,23,1007,519,19,964,1,0
580,377,1,2025-12-28,29,21,1013,316,4,965,1,0
581,377,1,2025-12-28,29,12,1013,765,46,966,1,0
582,377,1,2025-12-28,29,23,1013,407,16,967,1,0
583,379,1,2025-10-04,29,26,1033,965,7,969,1,0
584,379,2,2025-10-04,29,29,1033,735,13,970,1,0
585,379,1,2025-10-04,29,3,1033,698,46,971,1,0
586,380,1,2024-05-01,29,25,1011,135,33,973,1,0
587,380,1,2024-05-01,29,31,1011,749,9,974,1,0
588,380,1,2024-05-01,29,7,1011,292,25,975,1,0
589,381,1,2025-05-23,29,5,1050,927,45,976,1,0
590,381,1,2025-05-23,29,13,1050,436,45,978,1,0
591,382,1,2026-06-16,29,29,1010,393,1,980,1,0
592,384,1,2025-09-04,29,5,1033,310,1,983,1,0
593,385,1,2024-07-14,29,26,1014,247,15,984,1,0
594,387,1,2026-04-28,29,27,1015,865,37,989,1,0
595,387,1,2026-04-28,29,17,1015,649,35,990,1,0
596,387,2,2026-04-28,29,12,1015,547,39,991,1,0
597,388,1,2024-05-01,29,29,1009,913,45,994,1,0
598,388,1,2024-05-01,29,6,1009,424,12,995,1,0
599,389,1,2025-12-29,29,25,1034,731,7,996,1,0
600,390,1,2025-02-08,29,27,1089,412,14,999,1,0
601,390,2,2025-02-08,29,25,1089,283,36,1000,1,0
602,391,2,2025-03-12,29,1,1010,850,31,1002,1,0
603,392,1,2026-03-30,29,27,1003,961,45,1004,1,0
604,392,1,2026-03-30,29,1,1003,830,26,1005,1,0
605,394,1,2024-12-28,29,4,1200,654,17,1008,1,0
606,394,1,2024-12-28,29,3,1200,716,36,1010,1,0
607,394,1,2024-12-28,29,9,1200,298,2,1011,1,0
608,395,1,2025-07-03,29,14,1009,229,48,1012,1,0
609,395,1,2025-07-03,29,5,1009,247,37,1014,1,0
610,397,1,2025-11-23,29,7,1017,989,4,1016,1,0
611,398,1,2024-07-20,29,23,1010,702,42,1017,1,0
612,399,2,2025-10-25,29,5,1185,732,29,1019,1,0
613,400,2,2026-02-02,29,30,1002,889,49,1021,1,0
614,400,1,2026-02-02,29,28,1002,485,50,1022,1,0
615,401,1,2024-04-23,29,30,1001,906,16,1025,1,0
616,401,1,2024-04-23,29,22,1001,838,3,1026,1,0
617,401,1,2024-04-23,29,1,1001,242,39,1027,1,0
618,401,1,2024-04-23,29,19,1001,800,37,1028,1,0
619,402,1,2026-02-01,29,24,1012,725,45,1029,1,0
620,402,1,2026-02-01,29,24,1012,976,48,1030,1,0
621,402,1,2026-02-01,29,4,1012,941,6,1031,1,0
622,403,1,2025-06-01,29,26,1039,614,7,1033,1,0
623,403,1,2025-06-01,29,4,1039,340,43,1034,1,0
624,404,1,2024-10-01,29,25,1004,961,43,1037,1,0
625,404,1,2024-10-01,29,18,1004,378,32,1038,1,0
626,405,1,2024-02-09,29,13,1004,396,42,1039,1,0
627,406,1,2025-09-21,29,10,1121,820,20,1041,1,0
628,407,1,2024-03-12,29,15,1015,634,36,1042,1,0
629,408,1,2024-04-08,29,27,1047,352,49,1045,1,0
630,408,1,2024-04-08,29,11,1047,807,44,1046,1,0
631,408,1,2024-04-08,29,1,1047,757,14,1047,1,0
632,410,1,2026-01-26,29,22,1015,959,12,1050,1,0
633,410,1,2026-01-26,29,31,1015,300,20,1052,1,0
634,412,1,2024-05-28,29,30,1009,875,1,1054,1,0
635,413,1,2024-03-07,29,29,1026,282,9,1057,1,0
636,413,2,2024-03-07,29,14,1026,103,16,1059,1,0
637,414,1,2024-12-31,29,1,1025,956,12,1062,1,0
638,415,1,2024-12-08,29,22,1162,826,2,1063,1,0
639,415,1,2024-12-08,29,4,1162,918,19,1064,1,0
640,415,1,2024-12-08,29,12,1162,809,15,1065,1,0
641,415,1,2024-12-08,29,12,1162,693,25,1066,1,0
642,416,1,2026-06-02,29,1,1001,764,23,1068,1,0
643,417,1,2024-05-14,29,18,1211,684,37,1071,1,0
644,417,1,2024-05-14,29,18,1211,412,15,1073,1,0
645,418,1,2024-08-19,29,13,1027,835,3,1074,1,0
646,419,1,2024-05-09,29,7,1027,327,33,1075,1,0
647,419,1,2024-05-09,29,5,1027,170,20,1076,1,0
648,419,1,2024-05-09,29,29,1027,801,30,1077,1,0
649,421,2,2025-10-23,29,22,1038,531,23,1079,1,0
650,421,1,2025-10-23,29,11,1038,576,18,1080,1,0
651,421,1,2025-10-23,29,26,1038,972,29,1081,1,0
652,422,1,2024-06-21,29,14,1001,944,8,1083,1,0
653,423,1,2024-11-21,29,10,1061,796,36,1085,1,0
654,423,1,2024-11-21,29,26,1061,315,44,1086,1,0
655,423,1,2024-11-21,29,15,1061,656,16,1087,1,0
656,423,1,2024-11-21,29,30,1061,289,7,1088,1,0
657,424,1,2025-12-31,29,7,1025,760,29,1089,1,0
658,425,1,2024-04-29,29,25,1179,516,15,1091,1,0
659,426,2,2025-03-28,29,29,1016,810,15,1093,1,0
660,427,1,2024-07-23,29,8,1033,989,6,1094,1,0
661,428,1,2026-04-11,29,15,1046,867,35,1096,1,0
662,428,1,2026-04-11,29,22,1046,234,33,1097,1,0
663,429,1,2026-05-23,29,18,1004,385,30,1098,1,0
664,430,1,2025-05-12,29,5,1008,700,15,1099,1,0
665,431,1,2026-01-14,29,13,1002,466,16,1101,1,0
666,432,1,2024-12-11,29,28,1009,541,15,1102,1,0
667,433,1,2025-07-14,29,11,1044,253,14,1104,1,0
668,433,1,2025-07-14,29,27,1044,500,5,1105,1,0
669,435,1,2025-06-05,29,16,1228,147,36,1109,1,0
670,435,1,2025-06-05,29,31,1228,363,2,1110,1,0
671,435,1,2025-06-05,29,10,1228,188,10,1111,1,0
672,436,1,2025-04-14,29,13,1034,442,10,1113,1,0
673,436,1,2025-04-14,29,17,1034,799,19,1114,1,0
674,437,1,2025-10-10,29,5,1056,795,4,1118,1,0
675,439,1,2024-03-16,29,14,1021,632,35,1122,1,0
676,440,2,2025-07-17,29,25,1128,248,50,1123,1,0
677,442,1,2025-07-17,29,26,1028,255,45,1126,1,0
678,443,1,2024-07-21,29,17,1004,698,10,1129,1,0
679,443,1,2024-07-21,29,8,1004,655,12,1130,1,0
680,444,1,2025-12-29,29,29,1024,624,22,1132,1,0
681,444,1,2025-12-29,29,20,1024,171,39,1133,1,0
682,445,1,2025-03-06,29,11,1012,614,17,1134,1,0
683,445,1,2025-03-06,29,29,1012,672,33,1135,1,0
684,445,1,2025-03-06,29,11,1012,481,1,1136,1,0
685,446,1,2025-03-13,29,21,1037,634,21,1139,1,0
686,447,1,2024-11-28,29,29,1222,279,2,1143,1,0
687,447,1,2024-11-28,29,8,1222,980,5,1144,1,0
688,448,1,2026-02-05,29,5,1006,648,9,1145,1,0
689,448,1,2026-02-05,29,10,1006,561,28,1146,1,0
690,451,1,2026-01-22,29,23,1058,711,16,1150,1,0
691,451,1,2026-01-22,29,10,1058,796,5,1152,1,0
692,452,1,2025-08-17,29,12,1054,826,50,1155,1,0
693,453,1,2026-04-22,29,1,1028,431,18,1157,1,0
694,453,1,2026-04-22,29,24,1028,186,7,1158,1,0
695,453,1,2026-04-22,29,23,1028,280,7,1159,1,0
696,454,1,2024-10-01,29,3,1024,844,29,1160,1,0
697,455,1,2026-04-17,29,3,1032,829,30,1161,1,0
698,455,1,2026-04-17,29,14,1032,949,24,1162,1,0
699,455,2,2026-04-17,29,29,1032,174,19,1163,1,0
700,457,1,2025-04-29,29,1,1004,636,2,1165,1,0
701,457,1,2025-04-29,29,10,1004,471,40,1166,1,0
702,457,1,2025-04-29,29,20,1004,616,6,1167,1,0
703,458,1,2024-02-01,29,21,1179,944,6,1168,1,0
704,458,1,2024-02-01,29,6,1179,645,25,1170,1,0
705,458,1,2024-02-01,29,2,1179,677,23,1171,1,0
706,459,1,2024-09-15,29,3,1029,371,7,1172,1,0
707,460,1,2024-12-16,29,17,1227,645,34,1174,1,0
708,460,2,2024-12-16,29,24,1227,152,1,1175,1,0
709,461,1,2025-04-10,29,9,1142,600,48,1177,1,0
710,461,1,2025-04-10,29,14,1142,718,6,1178,1,0
711,462,1,2025-02-20,29,3,1031,183,30,1179,1,0
712,462,1,2025-02-20,29,25,1031,531,3,1181,1,0
713,463,1,2025-04-11,29,11,1012,761,48,1183,1,0
714,463,1,2025-04-11,29,2,1012,382,34,1184,1,0
715,464,1,2025-01-05,29,10,1050,207,38,1187,1,0
716,465,1,2025-03-07,29,17,1013,312,40,1190,1,0
717,466,1,2024-05-20,29,29,1176,915,12,1194,1,0
718,467,1,2024-05-20,29,20,1015,792,13,1196,1,0
719,467,1,2024-05-20,29,27,1015,253,1,1197,1,0
720,468,2,2025-11-13,29,29,1005,123,38,1199,1,0
721,468,1,2025-11-13,29,27,1005,795,42,1200,1,0
722,468,1,2025-11-13,29,22,1005,323,41,1201,1,0
723,469,1,2025-07-25,29,24,1012,206,17,1202,1,0
724,470,2,2025-07-17,29,10,1011,170,11,1203,1,0
725,470,1,2025-07-17,29,14,1011,795,49,1206,1,0
726,471,1,2024-09-05,29,20,1014,692,16,1209,1,0
727,472,1,2024-09-06,29,12,1017,198,10,1211,1,0
728,472,1,2024-09-06,29,19,1017,826,47,1212,1,0
729,473,1,2024-01-05,29,29,1122,520,40,1214,1,0
730,473,1,2024-01-05,29,7,1122,498,1,1215,1,0
731,474,1,2025-02-08,29,21,1026,245,28,1217,1,0
732,474,1,2025-02-08,29,6,1026,261,21,1218,1,0
733,475,1,2024-05-18,29,1,1047,215,21,1219,1,0
734,475,1,2024-05-18,29,24,1047,287,22,1220,1,0
735,475,1,2024-05-18,29,9,1047,680,46,1221,1,0
736,476,1,2026-03-27,29,4,1012,376,2,1223,1,0
737,477,1,2024-11-30,29,23,1027,750,13,1225,1,0
738,478,1,2025-12-12,29,14,1011,716,9,1227,1,0
739,478,1,2025-12-12,29,19,1011,473,2,1229,1,0
740,479,1,2024-03-11,29,31,1029,625,34,1230,1,0
741,479,1,2024-03-11,29,16,1029,233,12,1231,1,0
742,480,1,2024-07-23,29,7,1192,728,45,1232,1,0
743,481,1,2026-03-14,29,2,1048,937,13,1235,1,0
744,482,1,2025-02-08,29,9,1008,127,32,1238,1,0
745,482,1,2025-02-08,29,18,1008,502,47,1239,1,0
746,483,1,2024-11-12,29,9,1002,211,2,1240,1,0
747,483,1,2024-11-12,29,14,1002,630,41,1241,1,0
748,483,1,2024-11-12,29,23,1002,124,20,1243,1,0
749,484,1,2024-04-29,29,22,1040,721,31,1244,1,0
750,484,2,2024-04-29,29,17,1040,319,48,1245,1,0
751,484,1,2024-04-29,29,23,1040,570,8,1246,1,0
752,484,1,2024-04-29,29,18,1040,251,22,1247,1,0
753,485,1,2026-01-15,29,25,1014,940,22,1248,1,0
754,485,1,2026-01-15,29,7,1014,530,18,1250,1,0
755,486,1,2025-03-15,29,19,1164,824,17,1252,1,0
756,486,1,2025-03-15,29,22,1164,551,12,1253,1,0
757,486,1,2025-03-15,29,17,1164,705,28,1254,1,0
758,487,1,2025-03-18,29,4,1007,863,50,1256,1,0
759,487,1,2025-03-18,29,28,1007,608,7,1257,1,0
760,487,1,2025-03-18,29,12,1007,165,28,1258,1,0
761,488,1,2025-08-25,29,25,1008,449,14,1262,1,0
762,489,1,2024-12-14,29,3,1008,303,13,1263,1,0
763,489,1,2024-12-14,29,20,1008,957,41,1264,1,0
764,489,1,2024-12-14,29,27,1008,302,35,1266,1,0
765,490,1,2025-04-04,29,21,1151,576,14,1267,1,0
766,490,1,2025-04-04,29,5,1151,961,30,1268,1,0
767,491,1,2026-02-21,29,26,1002,494,22,1270,1,0
768,492,1,2025-06-14,29,28,1028,245,17,1272,1,0
769,492,1,2025-06-14,29,24,1028,894,24,1273,1,0
770,493,1,2026-01-11,29,19,1003,334,27,1274,1,0
771,494,1,2024-10-23,29,15,1001,595,22,1275,1,0
772,494,1,2024-10-23,29,23,1001,697,10,1276,1,0
773,494,1,2024-10-23,29,26,1001,217,18,1277,1,0
774,495,1,2024-08-18,29,6,1008,882,32,1279,1,0
775,495,1,2024-08-18,29,17,1008,915,47,1280,1,0
776,497,1,2026-01-27,29,27,1009,636,14,1282,1,0
777,497,1,2026-01-27,29,19,1009,728,4,1283,1,0
778,499,1,2025-10-09,29,21,1088,253,9,1285,1,0
779,499,2,2025-10-09,29,6,1088,502,44,1287,1,0
780,500,1,2024-08-30,29,11,1004,431,12,1288,1,0
781,500,1,2024-08-30,29,26,1004,494,1,1289,1,0
782,500,1,2024-08-30,29,11,1004,633,4,1290,1,0
783,500,2,2024-08-30,29,5,1004,645,37,1291,1,0
784,501,1,2026-02-21,29,8,1014,693,43,1293,1,0
785,502,1,2026-03-11,29,29,1003,650,19,1295,1,0
786,502,1,2026-03-11,29,11,1003,369,26,1296,1,0
787,503,1,2026-02-27,29,5,1138,870,11,1297,1,0
788,503,1,2026-02-27,29,13,1138,177,35,1298,1,0
789,503,1,2026-02-27,29,4,1138,124,13,1299,1,0
790,503,1,2026-02-27,29,28,1138,199,31,1300,1,0
791,504,1,2025-11-13,29,9,1004,601,13,1302,1,0
792,505,1,2024-08-23,29,8,1019,674,33,1303,1,0
793,505,1,2024-08-23,29,12,1019,306,41,1305,1,0
794,506,1,2026-03-14,29,20,1001,830,15,1306,1,0
795,506,1,2026-03-14,29,18,1001,145,25,1307,1,0
796,507,1,2025-10-13,29,4,1220,829,35,1308,1,0
797,508,1,2026-04-25,29,25,1027,763,10,1309,1,0
798,509,1,2024-07-14,29,19,1012,841,48,1311,1,0
799,511,1,2025-12-04,29,25,1034,901,48,1316,1,0
800,512,1,2024-08-05,29,17,1125,814,28,1317,1,0
801,512,1,2024-08-05,29,24,1125,243,38,1319,1,0
802,513,1,2024-07-21,29,13,1007,555,4,1320,1,0
803,514,1,2026-01-30,29,19,1229,359,43,1324,1,0
804,515,1,2026-05-18,29,10,1003,735,19,1325,1,0
805,515,1,2026-05-18,29,19,1003,903,6,1326,1,0
806,516,1,2024-02-13,29,24,1008,465,13,1327,1,0
807,516,1,2024-02-13,29,6,1008,915,8,1330,1,0
808,517,1,2024-03-10,29,16,1035,336,6,1331,1,0
809,517,1,2024-03-10,29,25,1035,278,18,1332,1,0
810,518,1,2025-11-28,29,12,1031,952,21,1334,1,0
811,518,1,2025-11-28,29,29,1031,601,39,1335,1,0
812,518,1,2025-11-28,29,18,1031,639,49,1336,1,0
813,519,1,2024-02-08,29,28,1054,154,4,1337,1,0
814,519,1,2024-02-08,29,11,1054,466,31,1338,1,0
815,520,1,2024-10-21,29,25,1207,474,48,1341,1,0
816,520,2,2024-10-21,29,24,1207,131,29,1342,1,0
817,522,1,2025-03-19,29,30,1218,777,12,1345,1,0
818,523,1,2025-10-03,29,17,1003,552,23,1346,1,0
819,523,1,2025-10-03,29,5,1003,536,26,1348,1,0
820,524,1,2025-02-22,29,6,1002,258,12,1349,1,0
821,524,1,2025-02-22,29,2,1002,622,29,1351,1,0
822,525,2,2025-04-18,29,3,1036,976,34,1352,1,0
823,525,1,2025-04-18,29,10,1036,202,12,1353,1,0
824,525,1,2025-04-18,29,29,1036,961,14,1354,1,0
825,526,1,2025-12-02,29,26,1207,952,18,1355,1,0
826,526,1,2025-12-02,29,20,1207,679,13,1356,1,0
827,526,2,2025-12-02,29,22,1207,671,33,1357,1,0
828,527,1,2026-04-09,29,25,1003,360,48,1360,1,0
829,528,1,2025-02-10,29,22,1167,599,49,1361,1,0
830,528,1,2025-02-10,29,20,1167,173,20,1362,1,0
831,528,1,2025-02-10,29,26,1167,191,4,1363,1,0
832,530,1,2025-08-07,29,6,1014,387,44,1365,1,0
833,530,1,2025-08-07,29,12,1014,611,44,1366,1,0
834,530,1,2025-08-07,29,19,1014,217,20,1367,1,0
835,531,2,2025-03-12,29,4,1098,247,46,1369,1,0
836,531,1,2025-03-12,29,22,1098,233,50,1370,1,0
837,532,1,2024-11-20,29,18,1182,508,22,1371,1,0
838,532,2,2024-11-20,29,23,1182,406,5,1372,1,0
839,532,1,2024-11-20,29,4,1182,848,42,1373,1,0
840,533,1,2024-04-11,29,14,1003,904,10,1375,1,0
841,533,1,2024-04-11,29,12,1003,241,3,1376,1,0
842,534,1,2024-03-21,29,20,1201,529,24,1378,1,0
843,536,1,2024-04-07,29,10,1005,391,34,1380,1,0
844,536,1,2024-04-07,29,9,1005,298,9,1381,1,0
845,536,1,2024-04-07,29,21,1005,844,38,1383,1,0
846,537,1,2025-06-02,29,28,1144,163,11,1384,1,0
847,538,1,2024-04-11,29,7,1015,877,35,1386,1,0
848,539,1,2024-05-28,29,4,1156,194,9,1387,1,0
849,539,1,2024-05-28,29,24,1156,564,50,1388,1,0
850,540,1,2024-02-10,29,21,1202,368,39,1391,1,0
851,541,1,2024-10-15,29,21,1023,434,27,1392,1,0
852,541,1,2024-10-15,29,6,1023,163,12,1393,1,0
853,542,1,2025-03-28,29,3,1006,796,9,1395,1,0
854,542,1,2025-03-28,29,5,1006,294,29,1396,1,0
855,543,1,2024-04-16,29,17,1055,481,20,1397,1,0
856,543,1,2024-04-16,29,4,1055,302,22,1398,1,0
857,543,2,2024-04-16,29,14,1055,382,21,1399,1,0
858,544,1,2024-03-06,29,4,1008,396,6,1400,1,0
859,547,1,2025-06-09,29,25,1121,450,47,1403,1,0
860,547,1,2025-06-09,29,30,1121,861,24,1405,1,0
861,549,1,2025-03-11,29,1,1001,925,41,1407,1,0
862,549,1,2025-03-11,29,19,1001,697,24,1409,1,0
863,549,1,2025-03-11,29,8,1001,614,5,1410,1,0
864,550,1,2026-03-01,29,30,1015,123,43,1411,1,0
865,550,2,2026-03-01,29,21,1015,740,1,1412,1,0
866,550,1,2026-03-01,29,15,1015,614,48,1414,1,0
867,551,1,2024-02-26,29,21,1187,517,20,1416,1,0
868,552,1,2026-03-16,29,6,1008,445,48,1418,1,0
869,552,1,2026-03-16,29,5,1008,455,7,1419,1,0
870,552,1,2026-03-16,29,1,1008,770,19,1420,1,0
871,554,1,2025-06-02,29,28,1004,140,34,1422,1,0
872,554,1,2025-06-02,29,1,1004,327,36,1423,1,0
873,555,1,2025-06-22,29,10,1116,975,30,1425,1,0
874,555,2,2025-06-22,29,7,1116,170,3,1426,1,0
875,557,1,2024-07-18,29,12,1010,422,4,1428,1,0
876,557,1,2024-07-18,29,28,1010,265,36,1429,1,0
877,558,1,2024-02-20,29,23,1013,394,30,1431,1,0
878,559,1,2026-01-07,29,7,1037,862,21,1432,1,0
879,559,1,2026-01-07,29,16,1037,843,47,1433,1,0
880,559,1,2026-01-07,29,27,1037,666,44,1434,1,0
881,560,1,2025-03-16,29,12,1186,632,41,1435,1,0
882,560,1,2025-03-16,29,12,1186,198,39,1436,1,0
883,560,2,2025-03-16,29,9,1186,726,21,1437,1,0
884,561,1,2025-08-27,29,14,1017,258,45,1439,1,0
885,561,2,2025-08-27,29,29,1017,734,32,1441,1,0
886,562,1,2025-12-13,29,12,1012,606,9,1444,1,0
887,562,1,2025-12-13,29,5,1012,774,25,1445,1,0
888,563,2,2025-12-09,29,2,1094,170,1,1446,1,0
889,564,1,2024-05-28,29,15,1010,833,25,1449,1,0
890,566,1,2025-12-18,29,10,1012,828,9,1455,1,0
891,566,1,2025-12-18,29,6,1012,631,47,1456,1,0
892,567,1,2024-08-05,29,20,1059,560,38,1458,1,0
893,568,2,2025-02-28,29,10,1052,832,35,1463,1,0
894,569,1,2024-01-08,29,3,1001,270,19,1465,1,0
895,569,1,2024-01-08,29,11,1001,968,43,1466,1,0
896,569,1,2024-01-08,29,21,1001,783,23,1468,1,0
897,570,1,2024-05-30,29,11,1015,686,7,1470,1,0
898,570,1,2024-05-30,29,19,1015,300,37,1471,1,0
899,571,1,2025-10-26,29,20,1192,251,46,1472,1,0
900,571,1,2025-10-26,29,9,1192,482,2,1474,1,0
901,573,1,2025-05-30,29,16,1072,336,42,1477,1,0
902,573,1,2025-05-30,29,23,1072,195,5,1479,1,0
903,573,1,2025-05-30,29,27,1072,904,46,1480,1,0
904,574,1,2025-04-24,29,25,1045,902,30,1481,1,0
905,575,1,2025-05-25,29,25,1227,517,47,1483,1,0
906,575,2,2025-05-25,29,4,1227,627,16,1484,1,0
907,576,1,2025-01-20,29,3,1001,285,18,1486,1,0
908,577,1,2024-11-13,29,27,1003,821,10,1488,1,0
909,577,1,2024-11-13,29,5,1003,932,30,1489,1,0
910,578,1,2025-04-15,29,17,1004,224,24,1490,1,0
911,578,1,2025-04-15,29,20,1004,824,23,1491,1,0
